id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
210,0.0,0.0,9.9481e-10,0.0,0.0,1.39902e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24367e-28,0.0,0.0,0.0,0.0,0.0,0.999993,1.43779e-23,1.23536e-22,0.0,7.29515e-06,0.0,0.0,0.0,0.0,1.70397e-21,1.97491e-12,4.03432e-26,0.0,0.0,0.0,2.75107e-25,0.0,0.0,1.6147e-16,6.07772e-23,0.0,0.0,0.0,0.0,0.0,5.9626e-32,0.0,0.0,0.0,4.75238e-27,0.0,0.0,0.0,1.94107e-34,0.0,0.0,0.0,0.0,3.04285e-37,4.07356e-32,0.0,0.0,8.26784e-37,0.0,9.85864e-25,0.0,1.83189e-25,1.02174e-10,0.0,9.0132e-34,0.0,7.13966e-22,0.0,3.08286e-38,0.0,0.0,7.83736e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11278e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97804e-33,0.0,0.0
213,0.0,0.0,0.0,0.0,0.0,4.52496e-22,5.01552e-34,0.0,0.0,1.00573e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45703e-20,6.10347e-11,7.03866e-15,0.0,0.0,0.0,4.99405e-24,2.70989e-28,8.62083e-35,1.88772e-28,0.0,0.0,1.02224e-11,0.0,1.40115e-15,0.999983,8.45711e-16,1.66757e-05,4.02891e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98882e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95534e-07,0.0,1.94606e-29,0.0,0.0,0.0,0.0,0.0,4.93946e-25,6.03177e-25,0.0,0.0,0.0,0.0,2.8233e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29442e-30,0.0,0.0
220,0.0,0.0,1.53904e-30,0.0,0.0,1.50213e-27,0.0,0.0,0.0,0.0,0.0,0.0,3.31797e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37246e-38,0.0,0.0,0.0,0.0,0.0,9.75576e-31,0.0,0.0,2.78718e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79949e-30,0.0,0.0,0.0,2.08179e-09,2.81703e-30,0.0,4.2838e-11,6.29628e-21,2.72607e-20,1.0,0.0,0.0,5.1103e-35,0.0,0.0,0.0,7.06786e-16,4.92537e-22,0.0,0.0,0.0,6.96415e-31,6.57191e-16,0.0,7.2855e-37,0.0,7.01498e-38,0.0,2.65773e-35,7.20655e-30,1.03174e-36,0.0,0.0,0.0,0.0,1.31294e-16,2.30601e-23,0.0,0.0,9.17006e-27,8.17718e-19,0.0,0.0,0.0,0.0,1.4981e-33,0.0,0.0,0.0,0.0,0.0,3.8427e-23
221,0.0,6.2639e-13,0.0,9.75607e-32,3.71532e-36,0.0,0.0,3.83018e-22,6.82279e-26,0.0,1.04469e-24,0.0,2.05833e-06,5.59161e-25,0.0,0.0,6.86868e-33,3.76528e-29,0.0,3.38703e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.34901e-23,0.0,0.0,0.0,0.0,6.53255e-32,0.0,1.20818e-36,0.0,9.27879e-31,0.0,0.0,0.0,0.0,0.0,0.999998,0.0,0.0,0.0,2.00169e-23,5.71759e-13,0.0,8.15494e-14,0.0,0.0,2.66594e-32,0.0,7.78268e-21,1.17242e-29,1.3482e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29023e-17,6.12695e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18263e-07,1.78978e-20,0.0,0.0,4.22174e-15
222,0.0,2.65513e-35,0.0,5.36325e-18,8.44855e-33,0.0,0.0,0.998938,0.0,0.0,7.12233e-10,0.0,2.46241e-24,0.0,0.0,0.0,1.28086e-23,0.000888232,1.15266e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.10029e-27,0.0,0.0,0.0,0.0,0.0,0.0,6.30804e-32,3.12751e-33,1.36864e-32,0.0,2.98032e-28,0.0,7.59382e-21,2.88488e-07,7.95397e-29,3.41041e-13,2.29407e-18,5.26062e-15,3.66983e-32,3.35725e-15,2.04163e-36,2.32902e-36,2.93464e-05,0.0,0.0,0.0,0.0,5.09786e-37,1.97175e-20,0.0,0.0,0.0,0.0,4.12368e-21,0.0,6.06344e-31,0.0,4.51757e-29,0.0,2.33721e-11,7.67029e-31,0.0,0.0,4.73131e-26,7.84816e-35,1.23727e-22,8.02122e-30,1.01294e-14,7.31051e-38,2.68558e-37,1.13228e-22,0.0,0.0,5.98331e-27,2.54204e-21,0.0,2.8241e-12,1.45124e-23,1.5434e-15,7.87077e-05,0.0,0.0,0.0
223,0.0,1.00461e-31,0.0,2.77084e-15,8.48241e-34,0.0,0.0,0.999973,2.54276e-38,0.0,2.75944e-10,0.0,3.33749e-16,0.0,0.0,0.0,3.55508e-26,2.32703e-05,9.70131e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62041e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1582e-26,0.0,0.0,0.0,0.0,0.0,7.82971e-30,0.0,3.37475e-37,0.0,0.0,4.26522e-21,0.0,1.33322e-18,3.85898e-12,1.04534e-26,2.39174e-14,6.48697e-16,4.78881e-11,1.26735e-27,3.4169e-15,3.38758e-34,0.0,1.80097e-10,0.0,0.0,0.0,0.0,2.86037e-36,2.67238e-20,0.0,0.0,0.0,0.0,1.13308e-24,0.0,3.12256e-33,0.0,6.96914e-34,0.0,8.56215e-12,7.39097e-31,0.0,0.0,2.00112e-30,0.0,4.84191e-27,6.81007e-31,2.68074e-15,0.0,4.72895e-31,2.65672e-21,0.0,0.0,1.57576e-34,4.16067e-28,0.0,1.52667e-14,5.98864e-29,1.05786e-09,1.22941e-06,0.0,0.0,2.74628e-34
226,0.0,0.0,0.0,0.0,5.76104e-36,0.0,0.0,9.50504e-32,0.0,2.95835e-26,9.62416e-10,0.0,0.0,0.0,0.0,0.0,1.24367e-17,6.99196e-34,1.64218e-16,0.0,1.64588e-37,0.0,0.0,0.0,4.65314e-34,0.0,6.72535e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86733e-33,0.0,0.0,0.0,0.0,0.0,0.0,2.48209e-32,8.87435e-23,0.0,0.0,0.0,0.0,1.64942e-24,0.999626,0.0,1.17895e-19,0.0,0.0,0.0,1.16848e-36,0.0,0.0,9.90643e-10,5.96947e-37,0.0,3.55756e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5576e-26,0.0,1.21124e-16,0.0,8.24564e-27,0.0,8.51021e-12,6.94033e-33,0.0,0.0,1.22736e-23,7.66523e-28,0.0,6.38399e-38,0.0,8.14163e-24,0.0,0.0,0.0,0.0,0.000372018,1.23759e-08,0.0,9.97348e-15,2.42424e-06,0.0,1.37412e-16,0.0,0.0,0.0
229,2.33916e-34,0.0,1.96793e-17,1.00815e-23,0.0,6.3177e-23,0.0,0.0,0.0,0.0,5.04074e-36,0.0,1.15986e-16,0.0,0.0,0.0,0.0,0.0,0.0,9.70873e-34,0.0,1.05223e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.28849e-15,6.71171e-34,0.0,0.0,4.23131e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40536e-08,0.0,0.0,0.0,2.12299e-20,4.40155e-32,0.0,1.17962e-28,3.66378e-05,0.0,5.78633e-31,0.0,0.0,0.0,2.934e-33,0.0,0.0,2.42108e-20,0.0,0.000167645,0.0,0.0,3.57431e-11,0.0,0.0,3.52253e-37,1.01588e-36,0.0,8.36226e-21,0.0,6.85053e-23,0.0,2.84008e-32,0.0,0.0,0.0,2.76834e-34,0.0,0.0,2.06669e-25,0.0,7.88656e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999796
230,0.0,0.0,1.37431e-14,0.0,0.0,4.795e-20,1.07663e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49491e-09,0.0,0.0,0.0,0.0,0.0,6.25419e-29,0.0240794,8.28369e-36,0.0,0.0,0.0,0.0,1.03217e-25,1.16702e-19,0.0422358,0.0,0.00240286,3.0582e-33,1.56163e-17,0.0,5.26709e-19,0.0,0.0,0.0,1.01759e-29,0.0,2.18934e-34,0.0,0.0,1.00548e-33,0.0,0.0,0.0,0.0,3.69368e-10,5.86516e-34,2.17803e-32,0.0,0.0,2.33434e-33,1.4356e-20,1.39716e-27,0.0,4.39739e-29,0.0,0.0,0.0,1.76987e-31,1.0883e-13,0.0,1.03876e-10,7.43998e-11,1.00586e-32,2.9071e-25,3.32836e-32,0.0,2.15022e-26,8.39417e-35,0.0,0.0,0.0,0.931274,1.2182e-38,0.0,2.4595e-36,2.84629e-18,4.65679e-28,5.01286e-17,0.0,0.0,0.0,2.96391e-21,7.86015e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.92263e-26,0.0,0.0
232,7.61578e-33,0.0,2.73468e-24,0.993734,0.0,4.49471e-26,0.0,1.04762e-19,0.0,6.06756e-37,2.78771e-11,0.0,5.46543e-19,0.0,0.0,0.0,0.0,1.07562e-23,7.83612e-14,0.0,4.17397e-36,2.20073e-30,0.0,0.0,2.74293e-27,0.0,1.61678e-37,9.52512e-31,0.0,0.0,0.0,9.57626e-26,2.11088e-29,0.0,0.0,3.38295e-22,3.70391e-28,0.0,0.0,0.0,0.0,0.0,0.0,1.29446e-17,1.80685e-37,0.0,1.12362e-13,0.0,7.57999e-34,2.76111e-30,1.9162e-14,8.22681e-11,0.00626216,9.97891e-21,6.75917e-16,6.22159e-32,3.25023e-32,0.0,4.55703e-21,8.31581e-28,1.59268e-11,0.0,3.89525e-21,2.46166e-24,0.0,9.63653e-29,0.0,0.0,3.29637e-08,2.88428e-19,0.0,1.80815e-25,8.0245e-26,1.57139e-16,5.6807e-34,4.39252e-14,1.50927e-12,4.56556e-27,0.0,1.24249e-15,0.0,8.88706e-17,1.96747e-29,4.47627e-24,1.08728e-29,8.34444e-13,7.71925e-08,2.1632e-23,0.0,6.99678e-32,3.39017e-35,2.29567e-18,4.0444e-06,1.23151e-30,7.29885e-15,4.29053e-31,2.84283e-34,1.29785e-12,1.54114e-27
234,0.0,5.4166e-20,0.0,9.07533e-18,2.77648e-33,0.0,0.0,2.37417e-09,2.11612e-33,0.0,4.859e-13,0.0,0.999782,0.0,0.0,0.0,1.53007e-29,7.56204e-20,6.89624e-31,2.38605e-32,0.0,0.0,0.0,0.0,0.0,0.0,3.504e-10,0.0,0.0,0.0,0.0,1.46836e-36,0.0,0.0,0.0,3.9049e-23,0.0,0.0,0.0,0.0,0.0,5.69996e-07,0.0,0.0,0.0,2.26143e-33,1.15358e-09,0.0,1.34716e-10,2.25135e-29,3.9128e-32,6.40075e-21,2.34211e-29,1.73363e-07,1.17226e-19,1.68296e-16,1.00146e-37,0.0,1.0933e-34,0.0,0.0,0.0,0.0,1.93845e-38,1.47736e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02514e-27,1.73461e-16,1.14195e-36,0.0,0.0,0.0,0.0,0.0,4.83452e-36,8.58646e-32,0.0,2.00513e-27,4.58542e-34,0.0,0.0,0.0,0.0,0.0,1.10693e-28,0.0,0.000217567,1.3677e-14,0.0,0.0,8.82653e-12
236,4.44733e-35,1.35411e-38,8.69026e-11,8.21694e-13,5.65798e-36,4.90182e-16,1.07511e-26,9.10069e-32,2.55298e-23,2.82002e-37,4.87872e-26,3.00098e-35,2.14613e-33,5.1203e-15,1.07261e-25,1.21133e-07,0.0,1.58817e-24,4.56662e-36,1.05577e-28,6.91611e-30,1.94001e-14,1.40549e-23,7.63067e-23,1.65015e-26,1.23426e-14,0.0,4.99397e-35,8.52367e-11,2.18712e-25,2.56209e-11,0.969743,1.15013e-07,5.46689e-17,1.07666e-34,1.11018e-23,0.0299857,1.5307e-17,5.13815e-28,5.3468e-14,1.6389e-18,0.0,0.0,2.20425e-34,0.0,0.00027084,5.60469e-10,0.0,0.0,0.0,5.81713e-15,2.44666e-12,3.76526e-09,1.34697e-35,7.78821e-25,1.18223e-31,0.0,6.62808e-15,1.1292e-35,3.91759e-25,1.58975e-20,0.0,1.34226e-11,2.85452e-30,4.96449e-35,1.62012e-26,5.24389e-36,7.1624e-31,1.39502e-12,5.04346e-34,3.15382e-26,0.0,2.81966e-26,1.11857e-30,5.30816e-16,0.0,9.67486e-30,2.60368e-20,6.80286e-30,1.8053e-08,8.35935e-34,3.11696e-19,8.42025e-33,3.37247e-28,4.83631e-23,1.55424e-37,1.27887e-32,3.74001e-27,1.84768e-33,0.0,2.02087e-36,2.8755e-13,1.00041e-25,1.14476e-32,4.51218e-18,4.88802e-38,1.2296e-24,4.70261e-32,8.05521e-30
244,6.6708e-23,0.0,0.0,9.59859e-38,1.94192e-23,1.04483e-15,0.0,0.0,2.22916e-26,7.08342e-06,2.70886e-21,3.74257e-37,0.0,0.0,0.0,0.0,2.94723e-37,0.0,1.93728e-29,2.20815e-31,9.92697e-21,0.0,0.0,0.0,3.46239e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.87039e-26,0.0,1.02774e-34,0.0,3.27049e-11,3.59824e-23,1.32985e-21,1.76487e-35,0.0,4.43584e-30,0.0,0.0,6.20729e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50454e-14,0.0,0.0,3.9833e-30,0.0,0.0,0.0,0.0,2.71503e-14,3.1496e-29,8.52566e-34,0.0,2.1565e-28,0.0,0.0,0.0,0.0,0.0,0.0,2.24196e-16,1.34706e-13,5.74553e-35,0.0,6.3947e-21,0.0,5.85205e-25,0.0,7.14135e-14,2.95684e-17,2.82424e-20,0.0,3.29449e-29,0.0,0.999993,0.0,0.0,0.0,0.0,0.0,1.07583e-33,0.0,1.53964e-35,2.01849e-28,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,8.87126e-21,0.0,0.0,0.0,4.00888e-15,0.0,0.0,2.53664e-18,0.0,4.70731e-11,0.0,0.0,0.0,0.0,1.54388e-36,4.61812e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60433e-10,0.0,0.0,0.0,0.0,0.0,4.39167e-38,0.0,0.0,1.9496e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27539e-20,0.0,4.37258e-36,6.77601e-34,8.24978e-17,3.44073e-21,3.30583e-21,1.0,2.86419e-18,2.75104e-15,2.22378e-13,0.0,0.0,0.0,0.0,0.0,0.0,3.57207e-25,3.59809e-20,0.0,0.0,0.0,3.44931e-32,3.38615e-18,0.0,1.02153e-32,0.0,5.64533e-35,0.0,7.26486e-12,1.73098e-25,0.0,0.0,0.0,0.0,1.29319e-34,5.46043e-24,6.75572e-15,0.0,1.7414e-25,2.33883e-13,2.92908e-34,0.0,0.0,0.0,0.0,1.22511e-17,0.0,1.5492e-28,1.87565e-36,0.0,0.0,3.1493e-17
251,1.94542e-38,0.0,2.71458e-22,5.26513e-26,0.0,1.86907e-19,0.0,0.0,0.0,3.85271e-36,6.18426e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75997e-33,0.0,4.10774e-37,6.5068e-34,2.84337e-25,0.999574,1.85594e-09,6.49896e-34,0.0,3.41906e-26,5.4616e-11,0.0,6.28838e-10,2.34281e-22,0.0,0.0,9.57583e-26,9.08031e-32,3.61938e-13,5.62975e-17,1.13316e-18,7.14822e-22,3.53005e-31,0.0,0.0,1.26282e-20,0.0,0.0,0.0,0.0,0.0,0.0,5.34694e-33,1.23029e-22,0.0,0.0,1.75596e-36,0.0,0.0,0.0,0.0,1.35716e-18,2.40911e-11,3.12851e-28,1.53468e-14,1.28917e-32,0.0,0.0,0.0,8.7345e-19,2.5395e-17,6.28515e-37,6.69412e-11,1.21309e-30,1.84883e-11,1.79138e-21,0.0,0.0,3.52213e-22,0.0,5.20745e-38,5.64722e-08,0.0,7.63395e-29,0.0,0.0,1.04579e-17,0.0,0.0,4.31723e-36,0.0,0.0,0.0,4.70349e-24,2.85643e-28,0.0,0.0,0.0,0.000426108,2.40922e-25,0.0
254,0.0,6.98933e-20,1.68597e-19,8.06201e-32,1.39516e-24,1.74992e-17,1.3768e-33,2.72181e-26,7.583e-33,0.0,6.29974e-31,0.0,8.93138e-27,0.0,0.0,2.50877e-17,0.0,4.79435e-36,0.0,3.13783e-27,0.0,0.0,0.0,0.0,0.0,0.0,9.41459e-32,0.0,0.0,0.0,0.0,6.95866e-27,1.68487e-05,3.5507e-16,0.0,1.66882e-18,7.46787e-24,0.0,0.0,0.0,4.16692e-33,0.0,0.0,0.0,0.0,1.86654e-11,2.92594e-12,0.0,0.0,0.0,1.07444e-08,8.24533e-16,1.42681e-24,1.50334e-12,5.57869e-23,6.96473e-07,8.80669e-15,0.0,0.0,3.10616e-29,0.0,0.0,0.0,1.34674e-22,0.999982,0.0,0.0,0.0,3.01585e-31,7.31432e-25,0.0,0.0,0.0,0.0,3.53931e-38,0.0,2.82773e-38,1.1885e-28,5.15194e-25,4.48279e-38,5.75872e-28,3.42032e-28,1.07297e-17,8.69355e-12,0.0,0.0,1.31879e-36,4.11931e-30,0.0,0.0,6.29095e-38,0.0,6.41686e-34,0.0,6.93812e-34,0.0,0.0,0.0,6.94742e-18
255,0.0,0.0,6.01961e-28,0.0,0.0,5.94334e-11,0.0,0.0,0.0,3.13077e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40886e-37,0.0,0.0,0.0,4.95827e-28,2.88575e-14,6.44264e-07,0.0,0.0,0.0,0.0,0.0,1.3574e-34,0.0,0.0,0.0,4.75374e-21,8.95817e-23,1.62268e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.59559e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.37761e-28,4.74536e-24,0.0,0.0,8.29762e-35,0.0,0.0,0.0,0.0,0.000900805,2.33505e-28,7.52848e-21,0.0,1.18062e-13,0.0,0.0,0.0,1.62689e-12,7.67852e-29,6.14407e-15,0.00136904,1.10345e-13,0.997729,1.78122e-10,0.0,0.0,2.43812e-13,0.0,2.53721e-28,5.90852e-27,3.63102e-27,2.63416e-31,7.5187e-20,0.0,2.00662e-24,0.0,0.0,2.81481e-32,0.0,0.0,0.0,0.0,1.61861e-27,0.0,0.0,0.0,6.05697e-15,0.0,0.0
261,3.26503e-26,3.23907e-12,0.0,8.91948e-28,7.15329e-14,9.83995e-36,0.0,2.82094e-19,0.0178076,2.22134e-13,1.44125e-07,8.73225e-07,7.93946e-32,3.64636e-06,1.91048e-16,0.0,0.000175623,1.89147e-13,1.46253e-28,1.64916e-19,2.94401e-09,0.0,0.0,0.0,5.88929e-38,0.0,4.53986e-18,0.0,0.0,0.0,0.0,1.10956e-30,0.0,6.8482e-21,0.0,1.18737e-16,1.18496e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.24392e-33,7.46841e-28,1.17996e-15,6.20351e-06,7.78693e-19,0.0,2.64163e-11,0.0,2.46805e-37,4.6514e-34,4.89819e-18,0.0,0.0,1.24668e-22,2.06188e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1527e-28,0.0,0.0,9.41825e-15,3.82066e-25,0.0,0.0,9.91015e-31,2.67747e-21,2.70035e-24,0.0,2.06648e-35,0.0,1.66618e-13,0.0,0.0,0.0,0.0,4.17208e-33,2.60603e-22,1.59373e-34,1.14371e-31,1.55144e-08,3.69712e-18,0.982006,0.0,0.0,0.0
264,1.28002e-23,1.76863e-35,0.0,1.64167e-09,1.9706e-22,5.59293e-25,0.0,1.10555e-15,1.22861e-17,7.14038e-15,0.0918985,3.19699e-13,1.15218e-32,2.28586e-27,0.0,0.0,2.57555e-15,8.33941e-10,3.43997e-11,2.41607e-38,1.36964e-08,0.0,0.0,0.0,1.31051e-17,0.0,5.83984e-25,1.4115e-25,9.84266e-26,0.0,0.0,1.13717e-27,0.0,1.49044e-32,0.0,7.85718e-15,1.26677e-19,1.13717e-32,2.19067e-27,0.0,0.0,0.0,4.07586e-37,2.37593e-17,0.0,0.0,5.15958e-25,0.0,1.26841e-15,1.33187e-11,1.86156e-31,0.0107134,2.27955e-26,2.09683e-33,1.36762e-25,3.06172e-23,0.0,2.01168e-31,1.93578e-06,9.9321e-22,1.7024e-18,3.98147e-25,8.78227e-34,1.27662e-30,0.0,0.0,0.0,0.0,5.51413e-35,8.82742e-25,3.51734e-30,1.64018e-16,2.03226e-38,6.64943e-22,3.57552e-24,1.66571e-13,2.10367e-19,0.0,4.01028e-34,0.227251,2.63113e-21,1.92492e-21,3.2817e-27,2.62804e-37,2.9911e-07,1.39532e-38,1.83163e-34,0.0,0.0,6.20994e-10,8.51664e-13,1.28396e-17,8.49317e-09,0.670135,2.62799e-17,5.71969e-07,0.0,1.138e-30,0.0
266,0.0,0.0,1.80654e-11,0.0,0.0,6.17955e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.50983e-22,4.31949e-13,1.87616e-13,6.46425e-27,0.0,0.0,0.0,0.0,0.0,4.92216e-10,0.0,1.04078e-33,0.0,1.09602e-28,1.29899e-35,7.52135e-29,0.0,0.0,0.0,2.34915e-37,0.0,0.0,4.94294e-36,0.0,0.0,0.0,0.0,0.0,0.0,9.23935e-15,8.74132e-34,0.0,0.0,3.24116e-35,0.0,1.95767e-30,0.0,0.0,6.68061e-18,6.89793e-34,0.0,0.0,1.5473e-19,0.0,0.0,0.0,0.98747,1.56658e-12,2.24998e-22,1.72719e-17,5.81319e-38,0.0125298,5.72629e-20,0.0,0.0,4.98518e-25,2.02755e-17,0.0,4.24975e-38,0.0,1.0018e-27,4.15647e-29,0.0,0.0,0.0,0.0,2.42458e-08,9.82367e-33,0.0,0.0,0.0,2.55471e-37,0.0,0.0,0.0,8.62979e-11,0.0,0.0
271,0.0,0.0,1.17553e-11,0.0,0.0,1.41967e-13,1.78963e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.98311e-14,0.0,0.0,0.0,0.0,0.0,5.35257e-27,0.483582,1.48529e-18,3.79579e-33,2.00019e-37,0.0,0.0,2.70398e-17,3.01793e-18,0.516418,3.36758e-31,4.69489e-15,2.38741e-31,6.3117e-12,1.25397e-34,2.07036e-10,8.04487e-30,0.0,6.66638e-22,1.51395e-18,0.0,0.0,0.0,0.0,2.50386e-38,0.0,0.0,0.0,0.0,3.09069e-16,4.57398e-28,0.0,0.0,0.0,0.0,1.0269e-35,2.66527e-37,0.0,8.71539e-21,0.0,2.08897e-38,3.0455e-32,1.38631e-28,0.0,0.0,1.67341e-31,9.57759e-10,3.91317e-26,3.67566e-30,2.23248e-18,0.0,9.95273e-18,1.65264e-31,0.0,0.0,0.0,1.24542e-15,1.33759e-29,1.05949e-27,5.80026e-33,3.62454e-23,1.54549e-29,0.0,0.0,0.0,0.0,1.42363e-24,8.71172e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25578e-16,0.0,0.0
272,1.69624e-26,5.54033e-15,0.0,9.35576e-35,1.46832e-11,4.40811e-33,0.0,1.07175e-30,0.999663,2.47754e-09,7.94544e-11,0.000306981,0.0,1.71755e-07,1.42601e-10,0.0,2.95781e-05,4.45951e-24,4.74618e-32,5.49607e-18,4.12066e-08,0.0,0.0,0.0,1.42871e-33,0.0,1.83457e-26,0.0,0.0,0.0,0.0,3.32049e-31,0.0,1.87931e-18,0.0,1.21727e-15,5.23606e-30,1.22169e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52271e-38,9.93093e-35,6.9826e-10,6.52144e-13,3.83304e-26,0.0,4.17749e-12,0.0,0.0,1.26441e-37,2.84241e-21,0.0,0.0,1.30925e-31,7.31382e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15609e-26,0.0,0.0,8.97132e-15,1.48405e-31,0.0,0.0,2.85814e-25,4.14108e-20,4.22975e-20,0.0,3.2955e-35,0.0,1.60891e-08,0.0,0.0,0.0,0.0,3.36504e-37,1.76926e-21,0.0,1.72713e-36,1.09519e-08,8.75581e-31,1.06105e-08,0.0,0.0,0.0
